,Unnamed: 0,Unnamed: 1,Trident,Tasman,Gecko,WebKit,KHTML,Presto
53,DOM1,href,8.0,Yes,1.0,?,?,2.0
54,DOM1,target,4.0,Yes,1.0,?,?,2.0
55,Interface HTMLStyleElement,Interface HTMLStyleElement,Interface HTMLStyleElement,Interface HTMLStyleElement,Interface HTMLStyleElement,Interface HTMLStyleElement,Interface HTMLStyleElement,Interface HTMLStyleElement
56,DOM2,disabled,?,?,1.0,?,?,1.0
57,DOM2,media,4.0,Yes,1.0,?,?,1.0
58,DOM2,type,4.0,Yes,1.0,?,?,1.0
59,Interface HTMLBodyElement,Interface HTMLBodyElement,Interface HTMLBodyElement,Interface HTMLBodyElement,Interface HTMLBodyElement,Interface HTMLBodyElement,Interface HTMLBodyElement,Interface HTMLBodyElement
60,DOM1,aLink,4.0,Yes,1.0,?,?,1.0
61,DOM1,background,8.0,Yes,1.0,?,?,1.0
62,DOM1,bgColor,4.0,Yes,1.0,?,?,1.0
63,DOM1,link,4.0,Yes,1.0,?,?,1.0
64,DOM1,text,4.0,Yes,1.0,?,?,1.0
65,DOM1,vLink,4.0,Yes,1.0,?,?,1.0
66,Interface HTMLFormElement,Interface HTMLFormElement,Interface HTMLFormElement,Interface HTMLFormElement,Interface HTMLFormElement,Interface HTMLFormElement,Interface HTMLFormElement,Interface HTMLFormElement
67,DOM1,action,8.0,Yes,1.9,?,?,1.0
68,DOM1,acceptEncoding,?,?,1.0,?,?,1.0
69,DOM1,elements,3.0,Yes,1.0,?,?,1.0
70,DOM1,length,3.0,Yes,1.0,?,?,1.0
71,DOM1,name,3.0,Yes,1.0,?,?,1.0
72,DOM1,enctype,4.0,Yes,1.0,?,?,1.0
73,DOM1,method,3.0,Yes,1.0,?,?,1.0
74,DOM1,target,3.0,Yes,1.0,?,?,1.0
75,DOM1,submit(),3.0,Yes,1.0,?,?,1.0
76,DOM1,reset(),4.0,Yes,1.0,?,?,1.0
77,Interface HTMLSelectElement,Interface HTMLSelectElement,Interface HTMLSelectElement,Interface HTMLSelectElement,Interface HTMLSelectElement,Interface HTMLSelectElement,Interface HTMLSelectElement,Interface HTMLSelectElement
78,DOM1,selectedIndex,3.0,Yes,1.0,?,?,1.0
79,DOM1,length,3.0,Yes,1.0,?,?,1.0
80,DOM1,options,3.0,Yes,1.0,?,?,1.0
81,DOM1,name,3.0,Yes,1.0,?,?,1.0
82,DOM1,size,4.0,Yes,1.0,?,?,1.0
83,DOM1,type,4.0,Yes,1.0,?,?,1.0
84,DOM1,value,4.0,Yes,1.0,?,?,1.0
85,DOM1,disabled,5.0,Yes,1.0,?,?,1.0
86,DOM1,multiple,5.0,Yes,1.0,?,?,1.0
87,DOM1,form,?,?,1.0,?,?,1.0
88,DOM1,tabIndex,?,?,1.0,?,?,1.0
89,DOM1,add(),?,?,1.0,?,?,1.0
90,DOM1,remove(),?,?,1.0,?,?,1.0
91,DOM1,blur(),3.0,Yes,1.0,?,?,1.0
92,DOM1,focus(),3.0,Yes,1.0,?,?,1.0
93,Interface HTMLOptGroupElement,Interface HTMLOptGroupElement,Interface HTMLOptGroupElement,Interface HTMLOptGroupElement,Interface HTMLOptGroupElement,Interface HTMLOptGroupElement,Interface HTMLOptGroupElement,Interface HTMLOptGroupElement
94,DOM1,disabled,?,?,1.0,?,?,2.0
95,DOM1,label,No,Yes,1.0,?,?,2.0
96,Interface HTMLOptionElement,Interface HTMLOptionElement,Interface HTMLOptionElement,Interface HTMLOptionElement,Interface HTMLOptionElement,Interface HTMLOptionElement,Interface HTMLOptionElement,Interface HTMLOptionElement
97,DOM1,form,4.0,Yes,1.0,?,?,1.0
98,DOM1,defaultSelected,4.0,Yes,1.0,?,?,1.0
99,DOM1,text,4.0,Yes,1.0,?,?,1.0
100,DOM1,index,?,?,1.0,?,?,1.0
101,DOM1,disabled,?,?,1.0,?,?,1.0
102,DOM1,label,6.0,Yes,1.0,?,?,2.0
103,DOM1,selected,4.0,Yes,1.0,?,?,1.0
104,DOM1,value,4.0,Yes,1.0,?,?,1.0
105,Interface HTMLInputElement,Interface HTMLInputElement,Interface HTMLInputElement,Interface HTMLInputElement,Interface HTMLInputElement,Interface HTMLInputElement,Interface HTMLInputElement,Interface HTMLInputElement
106,DOM1,defaultValue,3.0,Yes,1.0,?,?,1.0
107,DOM1,defaultChecked,3.0,Yes,1.0,?,?,1.0
108,DOM1,form,3.0,Yes,1.0,?,?,1.0
109,DOM1,accept,?,?,1.0,?,?,1.0
110,DOM1,accesskey,?,?,1.0,?,?,1.0
111,DOM1,align,?,?,1.0,?,?,1.0
112,DOM1,alt,?,?,1.0,?,?,1.0
113,DOM1,checked,3.0,Yes,1.0,?,?,1.0
114,DOM1,disabled,5.0,Yes,1.0,?,?,1.0
115,DOM1,maxLength,4.0,Yes,1.0,?,?,2.0
116,DOM1,name,3.0,Yes,1.0,?,?,1.0
117,DOM1,readOnly,4.0,Yes,1.0,?,?,1.0
118,DOM1,size,4.0,Yes,1.0,?,?,1.0
119,DOM1,src,4.0,Yes,1.9,?,?,1.0
120,DOM1,tabIndex,?,?,1.0,?,?,1.0
121,DOM1,type,4.0,Yes,1.0,?,?,1.0
122,DOM1,useMap,?,?,1.0,?,?,1.0
123,DOM1,value,3.0,Yes,1.0,?,?,1.0
124,DOM1,blur(),3.0,Yes,1.0,?,?,1.0
125,DOM1,focus(),3.0,Yes,1.0,?,?,1.0
126,DOM1,select(),3.0,Yes,1.0,?,?,1.0
127,DOM1,click(),3.0,Yes,1.0,?,?,1.0
128,Interface HTMLTextAreaElement,Interface HTMLTextAreaElement,Interface HTMLTextAreaElement,Interface HTMLTextAreaElement,Interface HTMLTextAreaElement,Interface HTMLTextAreaElement,Interface HTMLTextAreaElement,Interface HTMLTextAreaElement
129,DOM1,defaultValue,3.0,Yes,1.0,?,?,1.0
130,DOM1,form,3.0,Yes,1.0,?,?,1.0
131,DOM1,accesskey,?,?,1.0,?,?,1.0
132,DOM1,cols,4.0,Yes,1.0,?,?,1.0
133,DOM1,disabled,5.0,Yes,1.0,?,?,1.0
134,DOM1,name,3.0,Yes,1.0,?,?,1.0
135,DOM1,readOnly,4.0,Yes,1.0,?,?,1.0
136,DOM1,rows,4.0,Yes,1.0,?,?,1.0
137,DOM1,tabIndex,?,?,1.0,?,?,1.0
138,DOM1,type,4.0,Yes,1.0,?,?,1.0
139,DOM1,value,3.0,Yes,1.0,?,?,1.0
140,DOM1,blur(),3.0,Yes,1.0,?,?,1.0
141,DOM1,focus(),3.0,Yes,1.0,?,?,1.0
142,DOM1,select(),3.0,Yes,1.0,?,?,1.0
143,Interface HTMLButtonElement,Interface HTMLButtonElement,Interface HTMLButtonElement,Interface HTMLButtonElement,Interface HTMLButtonElement,Interface HTMLButtonElement,Interface HTMLButtonElement,Interface HTMLButtonElement
144,DOM1,form,3.0,Yes,1.0,?,?,1.0
145,DOM1,accesskey,?,?,1.0,?,?,1.0
146,DOM1,disabled,5.0,Yes,1.0,?,?,1.0
147,DOM1,name,3.0,Yes,1.0,?,?,1.0
148,DOM1,tabIndex,?,?,1.0,?,?,1.0
149,DOM1,type,3.0,Yes,1.0,?,?,1.0
150,DOM1,value,3.0,Yes,1.0,?,?,1.0
151,Interface HTMLLabelElement,Interface HTMLLabelElement,Interface HTMLLabelElement,Interface HTMLLabelElement,Interface HTMLLabelElement,Interface HTMLLabelElement,Interface HTMLLabelElement,Interface HTMLLabelElement
152,DOM1,form,6.0,Yes,1.0,?,?,1.0
153,DOM1,accesskey,5.0,Yes,1.0,?,?,1.0
154,DOM1,htmlFor,4.0,Yes,1.0,?,?,1.0
155,Interface HTMLFieldSetElement,Interface HTMLFieldSetElement,Interface HTMLFieldSetElement,Interface HTMLFieldSetElement,Interface HTMLFieldSetElement,Interface HTMLFieldSetElement,Interface HTMLFieldSetElement,Interface HTMLFieldSetElement
156,DOM1,form,5.0,Yes,1.0,?,?,1.0
157,Interface HTMLLegendElement,Interface HTMLLegendElement,Interface HTMLLegendElement,Interface HTMLLegendElement,Interface HTMLLegendElement,Interface HTMLLegendElement,Interface HTMLLegendElement,Interface HTMLLegendElement
158,DOM1,form,5.0,Yes,1.0,?,?,1.0
159,DOM1,accesskey,?,?,1.0,?,?,1.0
160,DOM1,align,5.0,Yes,1.0,?,?,1.0
161,Interface HTMLUListElement,Interface HTMLUListElement,Interface HTMLUListElement,Interface HTMLUListElement,Interface HTMLUListElement,Interface HTMLUListElement,Interface HTMLUListElement,Interface HTMLUListElement
162,DOM1,compact,4.0,Yes,1.0,?,?,1.0
163,DOM1,type,4.0,Yes,1.0,?,?,1.0
164,Interface HTMLOListElement,Interface HTMLOListElement,Interface HTMLOListElement,Interface HTMLOListElement,Interface HTMLOListElement,Interface HTMLOListElement,Interface HTMLOListElement,Interface HTMLOListElement
165,DOM1,compact,4.0,Yes,1.0,?,?,1.0
166,DOM1,start,4.0,Yes,1.0,?,?,1.0
167,DOM1,type,4.0,Yes,1.0,?,?,1.0
168,Interface HTMLDListElement,Interface HTMLDListElement,Interface HTMLDListElement,Interface HTMLDListElement,Interface HTMLDListElement,Interface HTMLDListElement,Interface HTMLDListElement,Interface HTMLDListElement
169,DOM1,compact,4.0,Yes,1.0,?,?,1.0
170,Interface HTMLLIElement,Interface HTMLLIElement,Interface HTMLLIElement,Interface HTMLLIElement,Interface HTMLLIElement,Interface HTMLLIElement,Interface HTMLLIElement,Interface HTMLLIElement
171,DOM1,type,4.0,Yes,1.0,?,?,1.0
172,DOM1,value,4.0,Yes,1.0,?,?,1.0
173,Interface HTMLDivElement,Interface HTMLDivElement,Interface HTMLDivElement,Interface HTMLDivElement,Interface HTMLDivElement,Interface HTMLDivElement,Interface HTMLDivElement,Interface HTMLDivElement
174,DOM1,align,?,?,1.0,?,?,1.0
175,Interface HTMLParagraphElement,Interface HTMLParagraphElement,Interface HTMLParagraphElement,Interface HTMLParagraphElement,Interface HTMLParagraphElement,Interface HTMLParagraphElement,Interface HTMLParagraphElement,Interface HTMLParagraphElement
176,DOM1,align,?,?,1.0,?,?,1.0
177,Interface HTMLHeadingElement,Interface HTMLHeadingElement,Interface HTMLHeadingElement,Interface HTMLHeadingElement,Interface HTMLHeadingElement,Interface HTMLHeadingElement,Interface HTMLHeadingElement,Interface HTMLHeadingElement
178,DOM1,align,4.0,Yes,1.0,?,?,1.0
179,Interface HTMLQuoteElement,Interface HTMLQuoteElement,Interface HTMLQuoteElement,Interface HTMLQuoteElement,Interface HTMLQuoteElement,Interface HTMLQuoteElement,Interface HTMLQuoteElement,Interface HTMLQuoteElement
180,DOM1,cite,8.0,Yes,1.0,?,?,1.0
181,Interface HTMLPreElement,Interface HTMLPreElement,Interface HTMLPreElement,Interface HTMLPreElement,Interface HTMLPreElement,Interface HTMLPreElement,Interface HTMLPreElement,Interface HTMLPreElement
182,DOM1,width,?,?,1.0,?,?,1.0
183,Interface HTMLBRElement,Interface HTMLBRElement,Interface HTMLBRElement,Interface HTMLBRElement,Interface HTMLBRElement,Interface HTMLBRElement,Interface HTMLBRElement,Interface HTMLBRElement
184,DOM1,clear,4.0,Yes,1.0,?,?,1.0
185,Interface HTMLHRElement,Interface HTMLHRElement,Interface HTMLHRElement,Interface HTMLHRElement,Interface HTMLHRElement,Interface HTMLHRElement,Interface HTMLHRElement,Interface HTMLHRElement
186,DOM1,align,4.0,Yes,1.0,?,?,1.0
187,DOM1,noShade,4.0,Yes,1.0,?,?,1.0
188,DOM1,size,4.0,Yes,1.0,?,?,1.0
189,DOM1,width,4.0,Yes,1.0,?,?,1.0
190,Interface HTMLModElement,Interface HTMLModElement,Interface HTMLModElement,Interface HTMLModElement,Interface HTMLModElement,Interface HTMLModElement,Interface HTMLModElement,Interface HTMLModElement
191,DOM1,cite,8.0,?,1.9,?,?,1.0
192,DOM1,dateTime,?,?,1.0,?,?,1.0
193,Interface HTMLAnchorElement,Interface HTMLAnchorElement,Interface HTMLAnchorElement,Interface HTMLAnchorElement,Interface HTMLAnchorElement,Interface HTMLAnchorElement,Interface HTMLAnchorElement,Interface HTMLAnchorElement
194,DOM1,accesskey,?,?,1.0,?,?,1.0
195,DOM1,charset,6.0,Yes,1.0,?,?,1.0
196,DOM1,coords,6.0,Yes,1.0,?,?,1.0
197,DOM1,href,3.0,Yes,1.0,?,?,1.0
198,DOM1,hreflang,6.0,Yes,1.0,?,?,1.0
199,DOM1,name,4.0,Yes,1.0,?,?,1.0
200,DOM1,rel,4.0,Yes,1.0,?,?,1.0
201,DOM1,rev,4.0,Yes,1.0,?,?,1.0
202,DOM1,shape,6.0,Yes,1.0,?,?,1.0
203,DOM1,tabIndex,?,?,1.0,?,?,1.0
204,DOM1,target,3.0,Yes,1.0,?,?,1.0
205,DOM1,type,6.0,Yes,1.0,?,?,1.0
206,DOM1,blur(),?,?,1.0,?,?,1.0
207,DOM1,focus(),?,?,1.0,?,?,1.0
208,Interface HTMLImageElement,Interface HTMLImageElement,Interface HTMLImageElement,Interface HTMLImageElement,Interface HTMLImageElement,Interface HTMLImageElement,Interface HTMLImageElement,Interface HTMLImageElement
209,DOM1,name,4.0,Yes,1.0,?,?,1.0
210,DOM1,align,4.0,Yes,1.0,?,?,1.0
211,DOM1,alt,4.0,Yes,1.0,?,?,1.0
212,DOM1,border,4.0,Yes,1.0,?,?,1.0
213,DOM1,height,4.0,Yes,1.0,?,?,1.0
214,DOM1,hspace,4.0,Yes,1.0,?,?,1.0
215,DOM1,isMap,4.0,Yes,1.0,?,?,1.0
216,DOM1,longDesc,8.0,?,1.0,?,?,2.0
217,DOM1,src,4.0,Yes,1.0,?,?,1.0
218,DOM1,useMap,4.0,Yes,1.0,?,?,1.0
219,DOM1,vspace,4.0,Yes,1.0,?,?,1.0
220,DOM1,width,4.0,Yes,1.0,?,?,1.0
221,Interface HTMLObjectElement,Interface HTMLObjectElement,Interface HTMLObjectElement,Interface HTMLObjectElement,Interface HTMLObjectElement,Interface HTMLObjectElement,Interface HTMLObjectElement,Interface HTMLObjectElement
222,DOM1,form,?,?,1.0,?,?,1.0
223,DOM1,code,4.0,Yes,1.0,?,?,1.0
224,DOM1,align,4.0,Yes,1.0,?,?,1.0
225,DOM1,archive,?,?,1.0,?,?,1.0
226,DOM1,border,?,?,1.0,?,?,1.0
227,DOM1,codeBase,8.0,Yes,1.0,?,?,1.0
228,DOM1,codeType,4.0,Yes,1.0,?,?,1.0
229,DOM1,data,8.0,Yes,1.0,?,?,1.0
230,DOM1,declare,?,?,1.0,?,?,2.0
231,DOM1,height,4.0,Yes,1.0,?,?,1.0
232,DOM1,hspace,4.0,Yes,1.0,?,?,1.0
233,DOM1,name,4.0,Yes,1.0,?,?,1.0
234,DOM1,standby,?,?,1.0,?,?,1.0
235,DOM1,tabIndex,?,?,1.0,?,?,1.0
236,DOM1,type,4.0,Yes,1.0,?,?,1.0
237,DOM1,useMap,?,?,1.0,?,?,1.0
238,DOM1,vspace,4.0,Yes,1.0,?,?,1.0
239,DOM1,width,4.0,Yes,1.0,?,?,1.0
240,DOM2,contentDocument,No,Yes,1.0,?,?,2.0
241,Interface HTMLParamElement,Interface HTMLParamElement,Interface HTMLParamElement,Interface HTMLParamElement,Interface HTMLParamElement,Interface HTMLParamElement,Interface HTMLParamElement,Interface HTMLParamElement
242,DOM1,name,?,?,1.0,?,?,1.0
243,DOM1,type,?,?,1.0,?,?,1.0
244,DOM1,value,?,?,1.0,?,?,1.0
245,DOM1,valueType,No,?,1.0,?,?,1.0
246,Interface HTMLMapElement,Interface HTMLMapElement,Interface HTMLMapElement,Interface HTMLMapElement,Interface HTMLMapElement,Interface HTMLMapElement,Interface HTMLMapElement,Interface HTMLMapElement
247,DOM1,areas,4.0,Yes,1.0,?,?,1.0
248,DOM1,name,4.0,Yes,1.0,?,?,1.0
249,Interface HTMLAreaElement,Interface HTMLAreaElement,Interface HTMLAreaElement,Interface HTMLAreaElement,Interface HTMLAreaElement,Interface HTMLAreaElement,Interface HTMLAreaElement,Interface HTMLAreaElement
250,DOM1,accesskey,?,?,1.0,?,?,1.0
251,DOM1,alt,4.0,Yes,1.0,?,?,1.0
252,DOM1,coords,4.0,Yes,1.0,?,?,1.0
253,DOM1,hrefs,?,?,1.0,?,?,1.0
254,DOM1,noHrefs,?,?,1.0,?,?,1.0
255,DOM1,shape,4.0,Yes,1.0,?,?,1.0
256,DOM1,tabIndex,?,?,1.0,?,?,1.0
257,DOM1,target,4.0,Yes,1.0,?,?,1.0
258,Interface HTMLScriptElement,Interface HTMLScriptElement,Interface HTMLScriptElement,Interface HTMLScriptElement,Interface HTMLScriptElement,Interface HTMLScriptElement,Interface HTMLScriptElement,Interface HTMLScriptElement
259,DOM1,text,4.0,0,1.0,?,?,1.0
260,DOM1,htmlFor (reserved for future use),4.0,Yes,1.0,?,?,No
261,DOM1,event (reserved for future use),4.0,Yes,1.0,?,?,2.0
262,DOM1,charset,?,?,1.0,?,?,1.0
263,DOM1,defer,4.0,Yes,1.0,?,?,1.0
264,DOM1,src,8.0,Yes,1.0,?,?,1.0
265,DOM1,type,4.0,Yes,1.0,?,?,1.0
266,DOM1,target,?,?,1.0,?,?,1.0
267,Interface HTMLTableElement,Interface HTMLTableElement,Interface HTMLTableElement,Interface HTMLTableElement,Interface HTMLTableElement,Interface HTMLTableElement,Interface HTMLTableElement,Interface HTMLTableElement
268,DOM1,caption,4.0,Yes,1.0,?,?,1.0
269,DOM1,tHead,4.0,Yes,1.0,?,?,1.0
270,DOM1,tFoot,4.0,Yes,1.0,?,?,1.0
271,DOM1,rows,4.0,Yes,1.0,?,?,1.0
272,DOM1,tBodies,4.0,Yes,1.0,?,?,1.0
273,DOM1,align,4.0,Yes,1.0,?,?,1.0
274,DOM1,bgColor,4.0,Yes,1.0,?,?,1.0
275,DOM1,border,4.0,Yes,1.0,?,?,1.0
276,DOM1,cellPadding,4.0,Yes,1.0,No,?,1.0
277,DOM1,cellSpacing,4.0,Yes,1.0,?,?,1.0
278,DOM1,frame,4.0,Yes,1.0,?,?,1.0
279,DOM1,rules,4.0,No,1.0,?,?,1.0
280,DOM1,summary,6.0,No,1.0,?,?,1.0
281,DOM1,width,4.0,Yes,1.0,?,?,1.0
282,DOM1,createTHead(),4.0,Yes,1.0,?,?,1.0
283,DOM1,deleteTHead(),4.0,Yes,1.0,?,?,1.0
284,DOM1,createTFoot(),4.0,Yes,1.0,?,?,1.0
285,DOM1,deleteTFoot(),4.0,Yes,1.0,?,?,1.0
286,DOM1,createCaption(),4.0,Yes,1.0,?,?,1.0
287,DOM1,deleteCaption(),4.0,Yes,1.0,?,?,1.0
288,DOM1,insertRow(),4.0,Yes,1.0,?,?,1.0
289,DOM1,deleteRow(),4.0,Yes,1.0,?,?,1.0
290,Interface HTMLTableCaptionElement,Interface HTMLTableCaptionElement,Interface HTMLTableCaptionElement,Interface HTMLTableCaptionElement,Interface HTMLTableCaptionElement,Interface HTMLTableCaptionElement,Interface HTMLTableCaptionElement,Interface HTMLTableCaptionElement
291,DOM1,align,5.0,Yes,1.0,?,?,1.0
292,Interface HTMLTableColElement,Interface HTMLTableColElement,Interface HTMLTableColElement,Interface HTMLTableColElement,Interface HTMLTableColElement,Interface HTMLTableColElement,Interface HTMLTableColElement,Interface HTMLTableColElement
293,DOM1,align,4.0,Yes,1.0,?,?,1.0
294,DOM1,ch,6.0,No,1.0,?,?,2.0
295,DOM1,chOff,6.0,No,1.0,?,?,2.0
296,DOM1,span,5.0,Yes,1.0,?,?,1.0
297,DOM1,vAlign,4.0,Yes,1.0,?,?,1.0
298,DOM1,width,5.0,0,1.0,?,?,1.0
299,Interface HTMLTableSectionElement,Interface HTMLTableSectionElement,Interface HTMLTableSectionElement,Interface HTMLTableSectionElement,Interface HTMLTableSectionElement,Interface HTMLTableSectionElement,Interface HTMLTableSectionElement,Interface HTMLTableSectionElement
300,DOM1,align,4.0,Yes,1.0,?,?,1.0
301,DOM1,ch,6.0,No,1.0,?,?,2.0
302,DOM1,chOff,6.0,No,1.0,?,?,2.0
303,DOM1,vAlign,4.0,Yes,1.0,?,?,1.0
304,DOM1,rows,4.0,Yes,1.0,?,?,1.0
305,DOM1,insertRow(),4.0,Yes,1.0,?,?,1.0
306,DOM1,deleteRow(),4.0,Yes,1.0,?,?,1.0
307,Interface HTMLTableRowElement,Interface HTMLTableRowElement,Interface HTMLTableRowElement,Interface HTMLTableRowElement,Interface HTMLTableRowElement,Interface HTMLTableRowElement,Interface HTMLTableRowElement,Interface HTMLTableRowElement
308,DOM1,rowIndex,4.0,Yes,1.0,?,?,1.0
309,DOM1,sectionRowIndex,4.0,Yes,1.0,?,?,1.0
310,DOM1,cells,4.0,Yes,1.0,?,?,1.0
311,DOM1,align,4.0,Yes,1.0,?,?,1.0
312,DOM1,bgColor,4.0,Yes,1.0,?,?,1.0
313,DOM1,ch,6.0,No,1.0,?,?,2.0
314,DOM1,chOff,6.0,No,1.0,?,?,2.0
315,DOM1,vAlign,4.0,Yes,1.0,?,?,1.0
316,DOM1,insertCell(),4.0,Yes,1.0,?,?,1.0
317,DOM1,deleteCell(),4.0,Yes,1.0,?,?,1.0
318,Interface HTMLTableCellElement,Interface HTMLTableCellElement,Interface HTMLTableCellElement,Interface HTMLTableCellElement,Interface HTMLTableCellElement,Interface HTMLTableCellElement,Interface HTMLTableCellElement,Interface HTMLTableCellElement
319,DOM1,cellIndex,4.0,Yes,1.0,Incorrect,?,1.0
320,DOM1,abbr,6.0,Yes,1.0,?,?,2.0
321,DOM1,align,4.0,Yes,1.0,?,?,1.0
322,DOM1,axis,6.0,Yes,1.0,?,?,1.0
323,DOM1,bgColor,4.0,Yes,1.0,?,?,1.0
324,DOM1,ch,6.0,No,1.0,?,?,2.0
325,DOM1,chOff,6.0,No,1.0,?,?,2.0
326,DOM1,colSpan,4.0,Yes,1.0,?,?,1.0
327,DOM1,headers,6.0,Yes,1.0,?,?,1.0
328,DOM1,height,4.0,Yes,1.0,?,?,1.0
329,DOM1,noWrap,4.0,Yes,1.0,?,?,1.0
330,DOM1,rowSpan,4.0,Yes,1.0,?,?,1.0
331,DOM1,scope,?,?,1.0,?,?,1.0
332,DOM1,vAlign,4.0,Yes,1.0,?,?,1.0
333,DOM1,width,4.0,Yes,1.0,?,?,1.0
334,Interface HTMLFrameSetElement,Interface HTMLFrameSetElement,Interface HTMLFrameSetElement,Interface HTMLFrameSetElement,Interface HTMLFrameSetElement,Interface HTMLFrameSetElement,Interface HTMLFrameSetElement,Interface HTMLFrameSetElement
335,DOM1,cols,4.0,Yes,1.0,?,?,1.0
336,DOM1,rows,4.0,Yes,1.0,?,?,1.0
337,Interface HTMLFrameElement,Interface HTMLFrameElement,Interface HTMLFrameElement,Interface HTMLFrameElement,Interface HTMLFrameElement,Interface HTMLFrameElement,Interface HTMLFrameElement,Interface HTMLFrameElement
338,DOM1,frameBorder,4.0,Yes,1.0,?,?,1.0
339,DOM1,longDesc,8.0,Yes,1.0,?,?,1.0
340,DOM1,marginHeight,6.0,Yes,1.0,?,?,1.0
